Nro,Identificacion,Nombres,Apellidos,NroCuenta,IdBanco,Saldo
83170,1163539172,Diego Jorge,Quispe Martinez,6817644053555280,2,291003.261
81893,2679654285,Maria Diego,Rodriguez Mamani,1033155452697910,13,290996.8258
77065,2752388683,Ana,Lopez,5586835320901930,6,290986.8369
122202,5143620696,Diego Ana Sofia,Mendoza Claros,4010575228959300,8,290983.7614
63950,764777799,Diego,Flores Martinez,8160592253263980,8,290971.5349
81875,6803860083,Carlos Sofia,Lopez,7887581014535520,2,290963.3138
89931,4474855500,Maria Ricardo Sofia,Mendoza Mendoza,5282170159748800,3,290944.5641
115882,8402060825,Luis Ana Luis,Lopez Rodriguez,3086085687078040,4,290941.5534
14363,3101513490,Ricardo Luis Carlos,Mendoza,4009457936657580,5,290938.5368
90263,5606861114,Juan Diego,Lopez Mendoza,5565456591670600,1,290928.729
106800,5548551347,Juan Juan Lucia,Garcia Perez,2134312804330870,2,290928.0271
25842,334015241,Jose Juan Luis,Lopez,3306794199418530,14,290922.6872
96787,2518368226,Ricardo,Mamani Perez,5998835088315760,8,290917.053
72382,1878724939,Elena Ricardo,Quispe Quispe,1729469075672980,10,290906.5109
68136,4728494805,Maria,Perez Claros,4237707027719960,1,290901.6496
117750,8920434548,Luis Jose,Garcia Quispe,7256875236852640,4,290898.6539
54014,3917195475,Maria,Claros,4338409165699060,4,290898.0719
17391,8875345285,Jose Jorge Jose,Rodriguez Lopez,9657671169206580,4,290894.8799
65291,2534076189,Ricardo,Mamani,4159342831076500,1,290892.4945
11500,849540758,Luis,Martinez Mamani,768946661192632,6,290885.5755
80370,5657396167,Jorge,Garcia Claros,6030330671683230,12,290884.5492
100941,2419080745,Ana Jose,Claros,2689543489810310,12,290884.1477
72617,2470671534,Juan Juan Elena,Garcia,2316772850876970,4,290883.6782
11078,5870307968,Ana,Mamani,6902931233999700,9,290883.0757
76227,8962049223,Jose Jorge,Rodriguez Claros,8785366372046010,9,290878.6379
4574,1071324057,Elena Jose,Choque,8572543342876490,11,290877.5701
8935,8284440657,Diego Sofia,Flores Quispe,9773394355307890,11,290876.5539
117992,8525802253,Maria Juan,Perez Mendoza,6297875875797340,8,290875.3244
69180,8150419826,Carlos Maria,Flores,6176520053804120,7,290872.163
41906,5203293318,Elena Luis Ana,Vargas,6901464733438120,7,290871.4227
46133,2834249695,Lucia,Mamani,3951558875854880,14,290869.0942
111075,6533638715,Ana Lucia Sofia,Lopez,1861802596541630,10,290865.5785
23875,1948828564,Juan Lucia Lucia,Claros,8276121075353430,4,290861.255
7278,8433552757,Lucia Jose Maria,Claros Rodriguez,7140859778636200,7,290860.4181
17043,2654480936,Sofia,Quispe Claros,356883698068779,1,290856.1526
118820,6194623141,Juan Sofia Ana,Vargas Mendoza,5550306658939370,12,290854.9272
79636,4149121128,Maria Diego,Mamani,6922192387702970,5,290854.0546
76344,413167367,Ana Sofia Elena,Choque,1874332564681010,4,290853.6767
57569,3694995214,Elena Ricardo,Vargas,1460259069602060,3,290845.6347
25707,4132846214,Elena Diego,Quispe,8631992428717640,10,290843.5398
72033,6751744005,Ricardo Juan Elena,Perez Claros,6096900015180160,3,290816.3838
111266,8274045629,Carlos,Rodriguez,258846079079904,1,290813.3677
75435,2962901908,Elena Maria,Mamani,3294162957895410,4,290807.9501
118247,5081529979,Lucia,Lopez Flores,6392678462279500,12,290804.3434
46280,5641009961,Elena,Lopez Garcia,4553091752983710,9,290803.4552
108915,4950756809,Lucia Diego Ana,Garcia,7877153719964700,7,290800.56
3488,4880658511,Diego Maria Sofia,Mamani Claros,8013283330890390,2,290798.5717
27566,9637923867,Jorge Diego Maria,Quispe Perez,3733658371762930,2,290794.3417
103590,1819399783,Luis,Rodriguez Choque,918577919730024,13,290786.1381
122025,457405635,Luis Juan Diego,Rodriguez,4905061733904330,1,290785.7553
54052,8181609904,Elena Sofia,Lopez,2653194425607010,8,290785.3295
86342,109678784,Ricardo Maria,Lopez Perez,526811599929433,9,290769.3068
21694,4122251636,Diego,Flores Claros,2557228061449750,5,290765.0963
101153,3340643660,Juan Luis,Claros,172897783183416,11,290756.1173
32134,6529153869,Ana,Mendoza Lopez,394343703433746,7,290754.6992
52097,1458012632,Juan Maria,Rodriguez,9402036030760430,14,290742.1263
71990,4632278387,Luis Elena Luis,Lopez,6546147886397110,7,290739.5044
4672,5546536619,Ricardo Luis Diego,Mendoza,2799922865049370,12,290736.7598
25564,232962102,Ricardo,Mamani,9596814227548720,9,290734.1591
77669,9070877043,Ricardo Ana,Mamani Mamani,2978507321782240,4,290729.6765
100497,2011981323,Luis Sofia,Rodriguez,5003091041902930,5,290729.4939
50689,4607112593,Carlos,Mamani Garcia,1028282677398930,10,290727.2504
10876,5470069550,Ricardo,Rodriguez,4211151318223480,13,290722.7486
42168,8772720066,Maria Juan Jose,Mamani Rodriguez,8068438345076910,4,290719.4349
83290,2917462608,Sofia Luis Elena,Quispe Mamani,9557834821597590,6,290717.7073
105130,7954819883,Jose Diego Juan,Claros,8883211900244970,13,290717.6258
36081,1093098531,Diego,Garcia Flores,9198681026768910,3,290716.9482
68884,6105863359,Jorge Luis Maria,Claros Quispe,7841885036656480,5,290703.3832
97031,8190787667,Lucia,Flores Mendoza,8639195959477700,8,290692.6437
117678,8623496176,Lucia,Vargas Claros,9782085329070920,12,290683.2711
990,485164644,Maria Lucia,Mamani Perez,676186881317270,6,290682.7814
59459,7828391107,Sofia Ana Carlos,Mamani Vargas,9373207673938920,5,290675.2188
88255,3781348855,Ricardo Ricardo,Mamani Mamani,185943142886278,11,290670.4372
67635,8631246471,Jorge Diego Ricardo,Mendoza Vargas,757370889593548,12,290667.2437
114928,470551177,Jorge Jose Jorge,Flores Quispe,9267577150684870,6,290665.1472
27255,821429617,Sofia,Quispe,5328810700684770,13,290663.8282
88116,5651154641,Luis Juan,Rodriguez Quispe,3977159845509950,9,290653.2642
117640,7805209983,Diego Jose,Claros Rodriguez,8349830399630090,7,290652.9835
65526,4004435449,Jorge Juan Ana,Garcia,6638560119637490,8,290652.7963
74158,9587259924,Lucia Sofia,Quispe Claros,9635112358905080,10,290641.8191
13332,3678043133,Ricardo Maria,Perez,7065462767937710,10,290637.7998
103281,887761924,Ricardo Juan Jose,Lopez Vargas,4398577763724010,7,290631.3909
39179,9730930105,Diego Carlos,Mendoza,1690894839902600,13,290625.4586
87162,5084781448,Jose Jorge,Flores,2733247416884600,1,290624.8609
4965,9960788464,Lucia Juan Jose,Claros,9970829353885960,11,290623.7939
29357,9696923962,Ana Carlos Lucia,Flores,6966760551024360,10,290613.08
84872,9769667000,Ana,Flores Perez,26134313776975,2,290611.4781
19574,7775213128,Jose,Vargas,639059698891062,4,290609.224
80143,846521215,Elena Sofia,Quispe Mamani,9793010710569210,8,290608.219
62753,6611248508,Diego Carlos,Perez Mendoza,9057358235320130,5,290600.3536
27401,4084695462,Elena Carlos Lucia,Lopez Mamani,300735968736015,1,290597.6963
81962,1746490119,Ana Elena,Mamani Quispe,1751970215454930,3,290597.1539
118606,1348143739,Carlos Jose,Flores,8748155256347010,1,290595.6375
51851,92908877,Carlos,Vargas,6504357979471360,6,290591.0365
94116,4126613328,Diego Ricardo,Mamani,8154192018803020,1,290580.2991
56493,569460184,Lucia Juan Juan,Martinez,9223560821342110,4,290576.4634
13734,4386440873,Jose Sofia,Lopez,5305496071465690,1,290576.1375
77642,1068458148,Maria Juan,Garcia Martinez,2213658186817920,4,290573.4077
55027,9332131977,Juan Jorge Carlos,Mendoza,406285402206246,6,290557.87
13987,3804023096,Diego Diego,Vargas,2172475202214370,8,290555.9093
120648,1738090376,Lucia Luis,Quispe,7384785808122620,9,290542.7596
34373,2033046718,Lucia,Mamani,9056972292518450,12,290525.4493
31813,1692524406,Luis Sofia,Quispe Rodriguez,232256767029155,8,290524.6616
69217,9354737275,Ana Sofia,Claros Quispe,3353371317317520,2,290519.9147
113349,5268787288,Diego,Mendoza,3114561689397510,9,290514.581
51882,2305875111,Carlos,Mendoza,8105847518118510,6,290511.6075
122238,1135632277,Jose Carlos Carlos,Quispe,4795000479764250,7,290510.0458
78898,7204427133,Ana Jorge,Mendoza Perez,1268221759274920,1,290510.026
58542,8070250295,Ricardo Jose,Vargas,1658553549086960,13,290506.0962
7406,5498003851,Sofia Jorge,Perez Mendoza,643666170064085,11,290495.0028
73264,4801505617,Jose,Perez Quispe,5469866178865750,14,290493.0314
121958,6062604257,Jose Luis Elena,Flores,5485453857962050,6,290492.5782
56561,5611475263,Jose Sofia,Flores Rodriguez,7165638568365590,1,290490.028
119820,8837129226,Carlos Luis,Mamani,8554351721596360,2,290487.4839
104863,2136815357,Jorge,Flores Claros,3538874452086390,12,290486.1932
92765,1077432592,Lucia,Perez Vargas,9788287806772130,8,290478.7006
12213,4858424456,Ricardo Elena,Flores Vargas,9252401021745720,12,290473.8509
88263,6996606066,Carlos Lucia Juan,Claros,5226932401777150,7,290471.4816
33694,4949459376,Jorge Ana Juan,Claros,6982864157821190,9,290467.25
3419,7675556153,Sofia Jorge Luis,Garcia Lopez,4652914830914410,14,290466.55
119202,6298544655,Lucia,Garcia,5102363748936520,4,290463.0928
86636,4121350268,Luis Juan Maria,Quispe,3766820484775110,4,290463.0785
69113,7255904880,Elena Luis,Rodriguez Perez,4137202113202800,9,290462.913
20330,6840070523,Carlos,Rodriguez Mamani,6869415381401690,5,290456.2263
50013,4588267111,Elena,Rodriguez,1330674727619740,6,290455.8611
87495,7006396416,Jorge Lucia,Perez,1981518197126330,1,290439.3089
99748,523426913,Luis Juan Diego,Choque,5392428611563200,5,290436.2943
45750,7362350604,Sofia Elena,Vargas,7768163289426480,1,290431.599
88085,9123612755,Maria Maria Carlos,Garcia,3929438950847070,10,290428.9766
81110,9402946074,Sofia,Quispe Mamani,7396410099252480,10,290416.773
87741,3402109286,Jose,Flores,6106741115794570,14,290411.0249
110212,6409637883,Lucia Ricardo Juan,Quispe Garcia,4363074254799490,14,290407.6849
65522,1795849573,Juan Ricardo,Garcia Rodriguez,8123778771132510,13,290402.2546
104323,3743223318,Carlos,Claros Quispe,8238471287866610,8,290395.8842
92252,8235225341,Ana Sofia Juan,Lopez Flores,1823896073357550,12,290388.5026
93309,1241409219,Juan,Martinez,2357659454191840,9,290388.2668
98487,8001145318,Jorge Jose,Perez,3924733035821210,14,290387.5245
56306,3112165175,Jose,Mendoza Vargas,6010797759960480,7,290379.3462
23224,2732566893,Jose,Garcia Mamani,8844222682423350,6,290365.0815
73774,9589104994,Diego Juan,Perez,4083333165891430,8,290364.5845
123617,2629549325,Juan,Mendoza,9245992326285730,9,290357.0691
115063,4491485465,Jose Carlos,Rodriguez Claros,9764811050944550,14,290352.1902
18215,9464484454,Carlos Elena,Claros,1330587191738400,9,290351.951
5134,310489505,Jorge Jose,Rodriguez Garcia,8825962903211770,8,290349.1757
52767,2000627283,Ricardo Maria,Mendoza,9243289897065330,2,290345.1564
74431,7952431620,Lucia Ana,Vargas,3831664941780300,6,290343.342
58909,1742063838,Sofia Sofia,Flores,669086249309034,5,290342.0008
28786,5483550278,Sofia Jose Maria,Vargas,6192810688758000,6,290326.8428
121871,2756956114,Sofia Sofia,Lopez,9653188946703400,3,290324.7884
59808,7603504682,Ricardo Lucia Luis,Mamani Vargas,6130018561504420,3,290323.5841
52627,7952465510,Ana Diego,Vargas Lopez,5360734373023250,13,290322.6708
79838,8087994423,Juan Maria Jorge,Rodriguez,2831700628924820,8,290321.5681
103188,2231849592,Diego Jorge Sofia,Claros Quispe,1607377519766060,12,290319.2908
47281,6367762944,Carlos Sofia,Garcia,9674970974980270,7,290311.5826
105120,4694503126,Maria,Claros,4085787278656170,10,290303.2841
69582,1861219745,Maria Diego Ana,Garcia,1671400142712990,2,290298.7575
49765,5790078795,Carlos Ana Jose,Mamani,2613286907465360,8,290297.79
91649,9566784861,Maria Diego Ricardo,Perez,5663285365709780,11,290295.6593
59167,5844526518,Jose,Quispe Mamani,6355562606000440,5,290294.2488
47830,7976764013,Carlos Juan Carlos,Vargas Vargas,8727381111758980,5,290292.4523
29219,6012806912,Carlos Elena Ana,Vargas Mamani,1441888945939250,12,290289.3086
44791,6079186205,Elena,Claros Mamani,8476684632142770,6,290280.2648
68605,1771083578,Ricardo Luis,Perez Vargas,6152255280665080,9,290279.203
51664,1519996094,Jose,Lopez,3257740219657430,10,290269.4681
61383,8317076946,Ricardo Ana,Flores,796991610603996,2,290258.1062
9488,2567623834,Juan Juan,Perez Perez,5511650674423200,4,290256.1202
34798,7154081872,Lucia,Rodriguez,9054721085403640,2,290254.4148
29147,2608186017,Maria Jorge Luis,Mendoza,328967266558110,13,290253.5809
15375,8970739113,Jose,Rodriguez,9548251459223850,5,290253.2899
114509,6153542957,Carlos Maria Maria,Perez Quispe,8728058067643640,11,290247.9528
63744,6784263116,Jorge,Lopez Lopez,1076264425260360,2,290247.2437
12135,6448253566,Carlos Elena,Perez Lopez,2561888331109930,5,290234.8258
100887,7804056063,Carlos Juan,Mamani,1372881680871460,9,290230.7425
71260,5987020034,Jose,Lopez,5169613261130970,12,290218.9368
118242,7655660842,Sofia,Rodriguez Flores,805322970222608,11,290215.2661
106211,6144923930,Ana,Flores,5467771344869160,4,290211.0354
40175,3382030195,Jose Carlos,Quispe Vargas,9370605907678110,12,290210.1079
81044,8593362886,Ana Jorge Jorge,Vargas Perez,4148906759206810,3,290209.1197
77383,5133669664,Elena Jose Ricardo,Lopez Rodriguez,8086837881280770,14,290208.5359
41908,2160083922,Ana Elena Jorge,Perez Mamani,9935619158716530,14,290203.9724
77140,7752238986,Carlos Ana,Lopez,1039856609092330,14,290200.6921
71477,5927752147,Luis Elena,Garcia Quispe,9157549134748970,5,290194.2519
81886,120634742,Ana Juan,Martinez Mamani,8807885814953360,14,290192.9864
54253,9268023946,Lucia,Flores Vargas,7699344952914930,12,290192.2122
15922,4429368414,Jorge Ricardo Sofia,Perez,7710185885297670,11,290189.17
53628,5493197123,Ricardo,Quispe,4150322590958400,1,290187.2027
101540,8808767217,Juan,Vargas Garcia,3241019381134130,8,290179.5978
60243,4692434616,Ana Luis,Vargas Claros,3058779455750080,3,290175.5664
39552,3109164467,Ricardo Luis,Mamani,3850758773848340,7,290173.8487
99670,928136423,Jorge,Mamani Quispe,6500859178729600,2,290167.7425
26742,6409069637,Lucia,Flores,6161050291251480,7,290165.8829
22043,2169566878,Sofia,Mamani Garcia,3323678124079320,4,290160.788
112102,5152036910,Ricardo Juan Ana,Rodriguez,2870007703369070,13,290148.7864
8459,3488333425,Sofia Sofia,Quispe Perez,1176785401589700,12,290146.7188
56269,2146423600,Luis Lucia,Mamani,9534594396169520,5,290145.9755
10891,2933968377,Luis Lucia Ricardo,Claros,7549242145284930,7,290144.1972
32714,4116688964,Jorge Jorge,Quispe Quispe,187932459079749,10,290142.0508
97359,4423025932,Ricardo,Flores,8424479157522300,1,290141.6435
20804,2143975692,Maria Carlos,Lopez Vargas,5308856638952730,11,290137.9991
100931,1501504039,Juan,Rodriguez,8167578344139960,3,290137.4973
48014,3470147584,Jose Diego,Claros Lopez,2982385846641360,8,290136.1323
22798,5562320240,Ana Jose Maria,Quispe Mamani,5374604720478030,12,290131.7978
6500,14035370,Juan Diego Jose,Rodriguez,7354903865620530,6,290130.8845
72762,5041007930,Ricardo Luis,Flores Flores,3666915856315710,11,290129.7382
100768,5282558270,Ricardo Juan Elena,Garcia Flores,4168984385046020,6,290129.0801
93,2709736957,Sofia Elena,Quispe,3171216317967700,10,290127.3698
16952,7444833979,Carlos,Quispe Vargas,6602512095163510,4,290120.5718
10719,8072396881,Lucia,Mendoza Lopez,7920421906003050,8,290120.4097
8360,5298702402,Maria Diego,Vargas,6915800096708790,10,290114.8831
98291,4425013237,Jorge Juan,Perez Perez,7410378707653880,6,290113.959
65655,9768734706,Ana Jorge,Vargas,7012764006541640,3,290109.8397
86720,7768916563,Jose,Mendoza,8239229797025420,11,290106.0467
67671,1354661795,Luis,Martinez Choque,577167874814699,8,290085.9679
102887,4569080336,Diego Lucia Ana,Vargas Vargas,1480994094912600,7,290081.1684
114526,829300301,Lucia Jorge Ricardo,Lopez,2144465810162730,10,290077.5943
84069,7711633400,Diego Juan Juan,Flores,153914034257318,7,290077.3002
52400,9999793725,Luis,Mendoza Mamani,7902326675723860,2,290073.6382
101117,4206285130,Carlos Carlos Ana,Rodriguez,845991412473972,3,290072.4034
869,1887504612,Juan,Perez,1205222842685410,2,290069.6851
19497,1591556797,Jorge Sofia Jorge,Perez,4596294118977310,3,290068.7276
84969,2503104056,Juan Lucia,Flores,9603294105978220,8,290067.6731
30152,9132854525,Carlos Jorge Luis,Lopez Quispe,3059836930609620,11,290064.8059
62583,1867103937,Juan Carlos,Garcia Vargas,8706717012198290,12,290064.3008
100567,9044119922,Juan Jose,Quispe Rodriguez,3100442242741560,13,290061.0421
112009,1747873239,Maria,Flores,5893779450238420,1,290060.7691
55976,8335306250,Luis Juan,Vargas,8257632278870810,4,290053.2559
88186,9401676418,Jose Jorge Ricardo,Quispe Garcia,2124619483968060,10,290050.0698
50930,3322130631,Elena Lucia,Vargas,9315763941287240,1,290042.0165
78068,1398988135,Jorge,Rodriguez Choque,1437260364358390,1,290041.7418
116690,8496890499,Jorge Sofia Diego,Perez Perez,8982497020303100,10,290040.3268
88715,5670508705,Carlos Luis Juan,Vargas Rodriguez,1289249076398580,13,290031.301
30431,6611363917,Ana Ana,Garcia Lopez,6258064120844170,11,290023.586
108872,3483919104,Jose,Vargas,8465590943612100,6,290023.3705
92955,3946837188,Jorge,Mendoza Garcia,7870594301362630,11,290022.5149
80680,2874240772,Ana,Quispe Quispe,8742773883344170,4,290017.2015
62603,184901419,Jose,Lopez,7115941068304250,10,290013.3512
73029,9699013763,Ana Carlos Ana,Rodriguez,3033106095941140,10,290008.9108
122308,4421612536,Carlos Ricardo Maria,Claros,8920804741362630,5,290003.4995
112665,7790619377,Juan,Lopez,2619606949462680,8,289999.6365
92708,7779945591,Luis,Mendoza,948080783717714,3,289986.0119
10461,214240395,Ana,Choque,4175614156180640,2,289977.8773
50983,4170998240,Ana,Vargas,4370779177174090,7,289970.58
6003,814514345,Carlos,Quispe Flores,5290158039491520,7,289969.5974
82692,6930069435,Ricardo,Garcia,1080807165267490,8,289968.0703
73465,8315844593,Jorge Lucia Luis,Flores,7504108476810100,13,289965.3657
8381,8323756121,Sofia Maria,Garcia Rodriguez,9516515729030000,13,289960.2873
56840,7049331648,Ricardo Luis Lucia,Quispe Perez,1043563004340420,8,289955.9308
123576,5586623174,Lucia Lucia Luis,Perez,1385026512444940,8,289951.9934
70488,4058789446,Luis Luis,Perez,2966769710221490,11,289950.1219
49344,2263497841,Maria,Lopez,62286955977634,9,289945.19
39314,4030958683,Diego Maria Maria,Quispe Vargas,3008571392655510,4,289944.4923
17770,3761291709,Elena Maria Jose,Perez,8748409571861290,1,289932.4344
88970,786510268,Lucia,Flores,2676815881363860,7,289929.686
31356,82547175,Diego Luis Jose,Lopez,2603447204128280,2,289927.8058
77493,5950421123,Carlos,Perez,8565642577156510,9,289925.6251
101794,7481703598,Carlos Jorge,Flores,9392731042918060,12,289923.0451
69518,219926834,Juan Carlos Diego,Mamani,6229584076782930,5,289913.3211
46105,3602393395,Jose,Flores,9211292070351360,11,289909.7399
52287,8308932840,Juan,Mamani Claros,8891367447022450,10,289901.2024
102705,8861696826,Lucia Lucia,Mamani,8177461868082490,3,289900.6102
16812,1373135121,Diego,Martinez,2524484075571750,4,289896.0519
101217,1430834849,Carlos,Flores Vargas,3416010738107780,7,289894.8155
21025,1688741415,Ana,Lopez,384192764027353,14,289881.7322
88741,5136824990,Diego Elena,Claros,7397762845798600,12,289881.67
115311,8469775462,Juan,Claros Vargas,1042972069279190,7,289877.7024
27040,6020559185,Juan Ricardo,Quispe Flores,7614576601211080,10,289876.1028
25377,6715793215,Carlos,Mamani,3775333043149080,14,289867.201
20065,7165983964,Lucia,Flores Vargas,8182680278506120,10,289865.5858
78752,768350873,Maria Elena Lucia,Rodriguez,7501284770865260,13,289864.4318
